month,bnf_name,bnf_code,total_items,total_cost
2018-03-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,319,22889.29868
2018-03-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,278,15868.819690000008
2018-03-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,800,61454.58674000004
2018-03-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,212,14961.041930000007
2018-04-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,390,20136.65289999998
2018-04-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,93,5334.066580000001
2018-04-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,714,53394.289590000044
2018-04-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,249,13470.235449999993
2018-04-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1145,74865.51106999989
2018-04-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,136,6395.64266
2018-04-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,304,21667.783149999996
2018-04-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,719,55778.79172000001
2018-04-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,71,5249.632519999999
2018-04-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,197,13840.33274000001
2018-04-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,854,47102.219939999966
2018-04-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,508,32068.16297999995
2018-04-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,383,23443.303279999982
2018-04-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1195,69101.09694000008
2018-04-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,959,62652.766169999944
2018-05-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,464,24071.939670000014
2018-05-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,308,16632.267380000012
2018-05-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1042,65599.5531200002
2018-05-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,797,61646.81891999995
2018-05-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,81,5813.608930000002
2018-05-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,764,57298.87899999995
2018-05-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,228,15994.483999999986
2018-05-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1198,77709.37268000025
2018-05-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,335,25127.28041999997
2018-05-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,108,5754.0311599999995
2018-05-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,153,7106.222410000002
2018-05-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,610,38319.56049999992
2018-05-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1370,79767.70955000006
2018-05-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,420,25263.532369999954
2018-05-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,936,52033.77638999997
2018-06-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1093,68338.63019999993
2018-06-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,790,59975.54726000008
2018-06-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,936,52512.556760000036
2018-06-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,144,7792.308340000001
2018-06-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,467,28906.03987000003
2018-06-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,240,17760.746529999997
2018-06-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,455,24038.40315
2018-06-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1246,80969.99446999993
2018-06-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1377,78962.99004999992
2018-06-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,76,5217.93786
2018-06-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,739,56731.744149999984
2018-06-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,338,23852.13757
2018-06-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,613,38789.216350000046
2018-06-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,313,17449.306700000012
2018-06-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,98,5586.18477
2018-07-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1088,68585.74144999977
2018-07-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,965,52636.27622999986
2018-07-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,88,6975.1196899999995
2018-07-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,425,25481.998400000033
2018-07-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,345,25292.22648999998
2018-07-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,469,24450.101239999993
2018-07-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1198,79329.67848999976
2018-07-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1345,79142.06529999978
2018-07-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,159,7847.85907
2018-07-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,711,56407.77389
2018-07-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,301,16452.056800000006
2018-07-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,823,64204.74871000004
2018-07-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,109,6166.669160000001
2018-07-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,253,17935.715129999997
2018-07-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,600,38132.72692000006
2018-08-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,335,18436.05023
2018-08-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1369,79395.5903299998
2018-08-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,111,6284.135499999998
2018-08-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,455,23088.298059999986
2018-08-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,259,18725.219390000006
2018-08-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,346,25034.95701
2018-08-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1122,74617.53853000014
2018-08-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,189,9575.235239999996
2018-08-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,460,27173.58592000005
2018-08-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,716,56400.85819000013
2018-08-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1080,67019.69849000011
2018-08-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,966,53012.52256999987
2018-08-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,568,35776.413050000054
2018-08-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,88,6183.009620000001
2018-08-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,852,63991.62883000015
2018-09-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,157,7979.407839999996
2018-09-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1213,80184.65235000027
2018-09-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,523,28107.832819999974
2018-09-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,330,18278.410479999984
2018-09-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,464,27331.405220000022
2018-09-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,843,63482.01146999982
2018-09-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,110,6520.44155
2018-09-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1104,67639.16610000024
2018-09-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1012,55316.12442999999
2018-09-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,81,5663.357169999998
2018-09-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,676,53404.06640999987
2018-09-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1315,76257.30891999995
2018-09-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,634,39792.18756000008
2018-09-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,355,26785.835989999985
2018-09-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,272,19306.674720000006
2018-10-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1220,73475.94175999986
2018-10-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1536,89075.30516000024
2018-10-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,92,7135.433789999999
2018-10-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,685,42244.42358999992
2018-10-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,301,21340.768029999977
2018-10-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,552,29005.87730000003
2018-10-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,177,9050.392899999999
2018-10-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,947,71861.44091999982
2018-10-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,392,28820.23316999997
2018-10-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,132,7211.586780000001
2018-10-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,562,32415.648879999942
2018-10-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,387,20574.516280000018
2018-10-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1112,59549.16347
2018-10-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1294,85122.4463999999
2018-10-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,772,61223.123419999865
2018-11-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,727,46026.23856999991
2018-11-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,100,7370.132009999999
2018-11-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1138,61683.13114000022
2018-11-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,295,20887.31520999998
2018-11-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,410,30349.12918999995
2018-11-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,186,10227.972829999999
2018-11-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,776,61345.55518000005
2018-11-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1549,88311.83388000034
2018-11-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,121,7132.898899999998
2018-11-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1285,76601.09850000011
2018-11-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1332,88328.63298000014
2018-11-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,614,32927.12431
2018-11-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,921,68924.99804000006
2018-11-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,431,22485.5464
2018-11-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,552,32286.70720999997
2018-12-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,301,21220.915600000008
2018-12-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1262,82725.6297799998
2018-12-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,147,8590.045810000001
2018-12-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1308,79510.94477999982
2018-12-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,393,29020.739369999985
2018-12-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,110,8170.636909999998
2018-12-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1133,62083.47896999998
2018-12-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,537,27949.293770000033
2018-12-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,400,22321.919290000013
2018-12-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,962,71576.38587999994
2018-12-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1505,88278.50943000015
2018-12-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,763,48433.96486999998
2018-12-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,181,9846.759279999998
2018-12-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,556,33126.93609999996
2018-12-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,766,61475.369679999974
2019-01-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1185,64495.71077999988
2019-01-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1307,79147.9164899998
2019-01-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,602,31440.01103
2019-01-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1577,91587.56113999992
2019-01-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,206,11568.43926
2019-01-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,596,35273.31447000008
2019-01-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1025,76176.83765999977
2019-01-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,431,23300.86578999999
2019-01-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,828,51536.67656000012
2019-01-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1399,93418.34644999978
2019-01-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,104,8166.92233
2019-01-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,412,30245.26923999997
2019-01-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,142,8541.309150000003
2019-01-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,810,63712.42211999984
2019-01-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,329,23782.450929999985
2019-02-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,746,46833.411640000006
2019-02-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,304,21198.549039999976
2019-02-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,401,21889.928549999993
2019-02-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,408,30731.661979999953
2019-02-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,738,57763.74253000006
2019-02-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1247,75877.32745999997
2019-02-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,578,30079.158109999997
2019-02-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1120,63007.3417299999
2019-02-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,556,33685.95140000001
2019-02-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,125,9886.80127
2019-02-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,194,10568.570149999996
2019-02-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1526,89634.25004999965
2019-02-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,912,66020.57002000016
2019-02-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1346,88488.36650999995
2019-02-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,141,7964.600049999999
2019-03-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1528,102377.56411999979
2019-03-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1253,70008.35616000017
2019-03-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,211,11600.411259999993
2019-03-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1780,103420.22430000029
2019-03-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,721,38054.46327000001
2019-03-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1458,88227.21770999974
2019-03-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,171,10117.75249
2019-03-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,120,9317.768750000001
2019-03-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,862,68468.89358999977
2019-03-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,462,34150.12458000006
2019-03-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,378,27004.60271000002
2019-03-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1019,75577.46079999972
2019-03-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,647,38972.88168000004
2019-03-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,454,24763.072410000008
2019-03-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,875,55027.048820000025
2019-04-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1459,85521.57012999969
2019-04-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,676,35119.376239999925
2019-04-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,455,32851.98424000001
2019-04-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,442,24717.84097999998
2019-04-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1407,92361.49433999979
2019-04-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,139,10345.377799999998
2019-04-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,233,13101.194919999994
2019-04-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,609,36397.19716999994
2019-04-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,153,9035.03694
2019-04-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,373,26219.60160000001
2019-04-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,836,65187.52611999988
2019-04-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1690,99945.51893000027
2019-04-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1231,69337.11800000009
